prefix,country_alpha2,carrier_id,carrier_name,length
861453621,CN,china_unicom,China Unicom,11
861453622,CN,china_unicom,China Unicom,11
861453623,CN,china_unicom,China Unicom,11
861453624,CN,china_unicom,China Unicom,11
861453625,CN,china_unicom,China Unicom,11
861453626,CN,china_unicom,China Unicom,11
861453627,CN,china_unicom,China Unicom,11
861453628,CN,china_unicom,China Unicom,11
861453629,CN,china_unicom,China Unicom,11
861453630,CN,china_unicom,China Unicom,11
861453631,CN,china_unicom,China Unicom,11
861453632,CN,china_unicom,China Unicom,11
861453633,CN,china_unicom,China Unicom,11
861453634,CN,china_unicom,China Unicom,11
861453635,CN,china_unicom,China Unicom,11
861453636,CN,china_unicom,China Unicom,11
861453637,CN,china_unicom,China Unicom,11
861453638,CN,china_unicom,China Unicom,11
861453639,CN,china_unicom,China Unicom,11
861453640,CN,china_unicom,China Unicom,11
861453641,CN,china_unicom,China Unicom,11
861453642,CN,china_unicom,China Unicom,11
861453643,CN,china_unicom,China Unicom,11
861453644,CN,china_unicom,China Unicom,11
861453645,CN,china_unicom,China Unicom,11
861453646,CN,china_unicom,China Unicom,11
861453647,CN,china_unicom,China Unicom,11
861453648,CN,china_unicom,China Unicom,11
861453649,CN,china_unicom,China Unicom,11
861453650,CN,china_unicom,China Unicom,11
861453651,CN,china_unicom,China Unicom,11
861453652,CN,china_unicom,China Unicom,11
861453653,CN,china_unicom,China Unicom,11
861453654,CN,china_unicom,China Unicom,11
861453655,CN,china_unicom,China Unicom,11
861453656,CN,china_unicom,China Unicom,11
861453657,CN,china_unicom,China Unicom,11
861453658,CN,china_unicom,China Unicom,11
861453659,CN,china_unicom,China Unicom,11
86145366,CN,china_unicom,China Unicom,11
861453670,CN,china_unicom,China Unicom,11
861453671,CN,china_unicom,China Unicom,11
861453672,CN,china_unicom,China Unicom,11
861453673,CN,china_unicom,China Unicom,11
861453674,CN,china_unicom,China Unicom,11
861453675,CN,china_unicom,China Unicom,11
861453676,CN,china_unicom,China Unicom,11
861453677,CN,china_unicom,China Unicom,11
861453678,CN,china_unicom,China Unicom,11
861453679,CN,china_unicom,China Unicom,11
861453680,CN,china_unicom,China Unicom,11
861453681,CN,china_unicom,China Unicom,11
861453682,CN,china_unicom,China Unicom,11
861453683,CN,china_unicom,China Unicom,11
861453684,CN,china_unicom,China Unicom,11
861453685,CN,china_unicom,China Unicom,11
861453686,CN,china_unicom,China Unicom,11
861453687,CN,china_unicom,China Unicom,11
861453688,CN,china_unicom,China Unicom,11
861453689,CN,china_unicom,China Unicom,11
861453690,CN,china_unicom,China Unicom,11
861453691,CN,china_unicom,China Unicom,11
861453692,CN,china_unicom,China Unicom,11
861453693,CN,china_unicom,China Unicom,11
861453694,CN,china_unicom,China Unicom,11
861453695,CN,china_unicom,China Unicom,11
861453696,CN,china_unicom,China Unicom,11
861453697,CN,china_unicom,China Unicom,11
861453698,CN,china_unicom,China Unicom,11
861453699,CN,china_unicom,China Unicom,11
861453700,CN,china_unicom,China Unicom,11
861453701,CN,china_unicom,China Unicom,11
861453702,CN,china_unicom,China Unicom,11
861453703,CN,china_unicom,China Unicom,11
861453704,CN,china_unicom,China Unicom,11
861453705,CN,china_unicom,China Unicom,11
861453706,CN,china_unicom,China Unicom,11
861453707,CN,china_unicom,China Unicom,11
861453708,CN,china_unicom,China Unicom,11
861453709,CN,china_unicom,China Unicom,11
86145371,CN,china_unicom,China Unicom,11
86145372,CN,china_unicom,China Unicom,11
861453730,CN,china_unicom,China Unicom,11
861453731,CN,china_unicom,China Unicom,11
861453732,CN,china_unicom,China Unicom,11
861453733,CN,china_unicom,China Unicom,11
861453734,CN,china_unicom,China Unicom,11
861453735,CN,china_unicom,China Unicom,11
861453736,CN,china_unicom,China Unicom,11
861453737,CN,china_unicom,China Unicom,11
861453738,CN,china_unicom,China Unicom,11
861453739,CN,china_unicom,China Unicom,11
861453740,CN,china_unicom,China Unicom,11
861453741,CN,china_unicom,China Unicom,11
861453742,CN,china_unicom,China Unicom,11
861453743,CN,china_unicom,China Unicom,11
861453744,CN,china_unicom,China Unicom,11
861453745,CN,china_unicom,China Unicom,11
861453746,CN,china_unicom,China Unicom,11
861453747,CN,china_unicom,China Unicom,11
861453748,CN,china_unicom,China Unicom,11
861453749,CN,china_unicom,China Unicom,11
86145375,CN,china_unicom,China Unicom,11
861453760,CN,china_unicom,China Unicom,11
861453761,CN,china_unicom,China Unicom,11
861453762,CN,china_unicom,China Unicom,11
861453763,CN,china_unicom,China Unicom,11
861453764,CN,china_unicom,China Unicom,11
861453765,CN,china_unicom,China Unicom,11
861453766,CN,china_unicom,China Unicom,11
861453767,CN,china_unicom,China Unicom,11
861453768,CN,china_unicom,China Unicom,11
861453769,CN,china_unicom,China Unicom,11
86145377,CN,china_unicom,China Unicom,11
86145378,CN,china_unicom,China Unicom,11
861453790,CN,china_unicom,China Unicom,11
861453791,CN,china_unicom,China Unicom,11
861453792,CN,china_unicom,China Unicom,11
861453793,CN,china_unicom,China Unicom,11
861453794,CN,china_unicom,China Unicom,11
861453795,CN,china_unicom,China Unicom,11
861453796,CN,china_unicom,China Unicom,11
861453797,CN,china_unicom,China Unicom,11
861453798,CN,china_unicom,China Unicom,11
861453799,CN,china_unicom,China Unicom,11
861453800,CN,china_unicom,China Unicom,11
861453801,CN,china_unicom,China Unicom,11
861453802,CN,china_unicom,China Unicom,11
861453803,CN,china_unicom,China Unicom,11
861453804,CN,china_unicom,China Unicom,11
861453805,CN,china_unicom,China Unicom,11
861453806,CN,china_unicom,China Unicom,11
861453807,CN,china_unicom,China Unicom,11
861453808,CN,china_unicom,China Unicom,11
861453809,CN,china_unicom,China Unicom,11
861453810,CN,china_unicom,China Unicom,11
861453811,CN,china_unicom,China Unicom,11
861453812,CN,china_unicom,China Unicom,11
861453813,CN,china_unicom,China Unicom,11
861453814,CN,china_unicom,China Unicom,11
861453815,CN,china_unicom,China Unicom,11
861453816,CN,china_unicom,China Unicom,11
861453817,CN,china_unicom,China Unicom,11
861453818,CN,china_unicom,China Unicom,11
861453819,CN,china_unicom,China Unicom,11
861453820,CN,china_unicom,China Unicom,11
861453821,CN,china_unicom,China Unicom,11
861453822,CN,china_unicom,China Unicom,11
861453823,CN,china_unicom,China Unicom,11
861453824,CN,china_unicom,China Unicom,11
861453825,CN,china_unicom,China Unicom,11
861453826,CN,china_unicom,China Unicom,11
861453827,CN,china_unicom,China Unicom,11
861453828,CN,china_unicom,China Unicom,11
861453829,CN,china_unicom,China Unicom,11
861453830,CN,china_unicom,China Unicom,11
861453831,CN,china_unicom,China Unicom,11
861453832,CN,china_unicom,China Unicom,11
861453833,CN,china_unicom,China Unicom,11
861453834,CN,china_unicom,China Unicom,11
861453835,CN,china_unicom,China Unicom,11
861453836,CN,china_unicom,China Unicom,11
861453837,CN,china_unicom,China Unicom,11
861453838,CN,china_unicom,China Unicom,11
861453839,CN,china_unicom,China Unicom,11
861453840,CN,china_unicom,China Unicom,11
861453841,CN,china_unicom,China Unicom,11
861453842,CN,china_unicom,China Unicom,11
861453843,CN,china_unicom,China Unicom,11
861453844,CN,china_unicom,China Unicom,11
861453845,CN,china_unicom,China Unicom,11
861453846,CN,china_unicom,China Unicom,11
861453847,CN,china_unicom,China Unicom,11
861453848,CN,china_unicom,China Unicom,11
861453849,CN,china_unicom,China Unicom,11
861453850,CN,china_unicom,China Unicom,11
861453851,CN,china_unicom,China Unicom,11
861453852,CN,china_unicom,China Unicom,11
861453853,CN,china_unicom,China Unicom,11
861453854,CN,china_unicom,China Unicom,11
861453855,CN,china_unicom,China Unicom,11
861453856,CN,china_unicom,China Unicom,11
861453857,CN,china_unicom,China Unicom,11
861453858,CN,china_unicom,China Unicom,11
861453859,CN,china_unicom,China Unicom,11
86145386,CN,china_unicom,China Unicom,11
86145387,CN,china_unicom,China Unicom,11
861453880,CN,china_unicom,China Unicom,11
861453881,CN,china_unicom,China Unicom,11
861453882,CN,china_unicom,China Unicom,11
861453883,CN,china_unicom,China Unicom,11
861453884,CN,china_unicom,China Unicom,11
861453885,CN,china_unicom,China Unicom,11
861453886,CN,china_unicom,China Unicom,11
861453887,CN,china_unicom,China Unicom,11
861453888,CN,china_unicom,China Unicom,11
861453889,CN,china_unicom,China Unicom,11
861453890,CN,china_unicom,China Unicom,11
861453891,CN,china_unicom,China Unicom,11
861453892,CN,china_unicom,China Unicom,11
861453893,CN,china_unicom,China Unicom,11
861453894,CN,china_unicom,China Unicom,11
861453895,CN,china_unicom,China Unicom,11
861453896,CN,china_unicom,China Unicom,11
861453897,CN,china_unicom,China Unicom,11
861453898,CN,china_unicom,China Unicom,11
861453899,CN,china_unicom,China Unicom,11
86145390,CN,china_unicom,China Unicom,11
861453910,CN,china_unicom,China Unicom,11
861453911,CN,china_unicom,China Unicom,11
861453912,CN,china_unicom,China Unicom,11
861453913,CN,china_unicom,China Unicom,11
861453914,CN,china_unicom,China Unicom,11
861453915,CN,china_unicom,China Unicom,11
861453916,CN,china_unicom,China Unicom,11
861453917,CN,china_unicom,China Unicom,11
861453918,CN,china_unicom,China Unicom,11
861453919,CN,china_unicom,China Unicom,11
86145392,CN,china_unicom,China Unicom,11
861453930,CN,china_unicom,China Unicom,11
861453931,CN,china_unicom,China Unicom,11
861453932,CN,china_unicom,China Unicom,11
861453933,CN,china_unicom,China Unicom,11
861453934,CN,china_unicom,China Unicom,11
861453935,CN,china_unicom,China Unicom,11
861453936,CN,china_unicom,China Unicom,11
861453937,CN,china_unicom,China Unicom,11
861453938,CN,china_unicom,China Unicom,11
861453939,CN,china_unicom,China Unicom,11
861453940,CN,china_unicom,China Unicom,11
861453941,CN,china_unicom,China Unicom,11
861453942,CN,china_unicom,China Unicom,11
861453943,CN,china_unicom,China Unicom,11
861453944,CN,china_unicom,China Unicom,11
861453945,CN,china_unicom,China Unicom,11
861453946,CN,china_unicom,China Unicom,11
861453947,CN,china_unicom,China Unicom,11
861453948,CN,china_unicom,China Unicom,11
861453949,CN,china_unicom,China Unicom,11
86145395,CN,china_unicom,China Unicom,11
861453960,CN,china_unicom,China Unicom,11
861453961,CN,china_unicom,China Unicom,11
861453962,CN,china_unicom,China Unicom,11
861453963,CN,china_unicom,China Unicom,11
861453964,CN,china_unicom,China Unicom,11
861453965,CN,china_unicom,China Unicom,11
861453966,CN,china_unicom,China Unicom,11
861453967,CN,china_unicom,China Unicom,11
861453968,CN,china_unicom,China Unicom,11
861453969,CN,china_unicom,China Unicom,11
86145397,CN,china_unicom,China Unicom,11
861453980,CN,china_unicom,China Unicom,11
861453981,CN,china_unicom,China Unicom,11
861453982,CN,china_unicom,China Unicom,11
861453983,CN,china_unicom,China Unicom,11
861453984,CN,china_unicom,China Unicom,11
861453985,CN,china_unicom,China Unicom,11
861453986,CN,china_unicom,China Unicom,11
861453987,CN,china_unicom,China Unicom,11
861453988,CN,china_unicom,China Unicom,11
861453989,CN,china_unicom,China Unicom,11
86145399,CN,china_unicom,China Unicom,11
86145400,CN,china_unicom,China Unicom,11
86145401,CN,china_unicom,China Unicom,11
86145402,CN,china_unicom,China Unicom,11
86145403,CN,china_unicom,China Unicom,11
86145404,CN,china_unicom,China Unicom,11
86145405,CN,china_unicom,China Unicom,11
86145406,CN,china_unicom,China Unicom,11
86145407,CN,china_unicom,China Unicom,11
86145408,CN,china_unicom,China Unicom,11
86145409,CN,china_unicom,China Unicom,11
861454100,CN,china_unicom,China Unicom,11
861454101,CN,china_unicom,China Unicom,11
861454102,CN,china_unicom,China Unicom,11
861454103,CN,china_unicom,China Unicom,11
861454104,CN,china_unicom,China Unicom,11
861454105,CN,china_unicom,China Unicom,11
861454106,CN,china_unicom,China Unicom,11
861454107,CN,china_unicom,China Unicom,11
861454108,CN,china_unicom,China Unicom,11
861454109,CN,china_unicom,China Unicom,11
861454110,CN,china_unicom,China Unicom,11
861454111,CN,china_unicom,China Unicom,11
861454112,CN,china_unicom,China Unicom,11
861454113,CN,china_unicom,China Unicom,11
861454114,CN,china_unicom,China Unicom,11
861454115,CN,china_unicom,China Unicom,11
861454116,CN,china_unicom,China Unicom,11
861454117,CN,china_unicom,China Unicom,11
861454118,CN,china_unicom,China Unicom,11
861454119,CN,china_unicom,China Unicom,11
861454120,CN,china_unicom,China Unicom,11
861454121,CN,china_unicom,China Unicom,11
861454122,CN,china_unicom,China Unicom,11
861454123,CN,china_unicom,China Unicom,11
861454124,CN,china_unicom,China Unicom,11
861454125,CN,china_unicom,China Unicom,11
861454126,CN,china_unicom,China Unicom,11
861454127,CN,china_unicom,China Unicom,11
861454128,CN,china_unicom,China Unicom,11
861454129,CN,china_unicom,China Unicom,11
861454130,CN,china_unicom,China Unicom,11
861454131,CN,china_unicom,China Unicom,11
861454132,CN,china_unicom,China Unicom,11
861454133,CN,china_unicom,China Unicom,11
861454134,CN,china_unicom,China Unicom,11
861454135,CN,china_unicom,China Unicom,11
861454136,CN,china_unicom,China Unicom,11
861454137,CN,china_unicom,China Unicom,11
861454138,CN,china_unicom,China Unicom,11
861454139,CN,china_unicom,China Unicom,11
861454140,CN,china_unicom,China Unicom,11
861454141,CN,china_unicom,China Unicom,11
861454142,CN,china_unicom,China Unicom,11
861454143,CN,china_unicom,China Unicom,11
861454144,CN,china_unicom,China Unicom,11
861454145,CN,china_unicom,China Unicom,11
861454146,CN,china_unicom,China Unicom,11
861454147,CN,china_unicom,China Unicom,11
861454148,CN,china_unicom,China Unicom,11
861454149,CN,china_unicom,China Unicom,11
86145415,CN,china_unicom,China Unicom,11
861454160,CN,china_unicom,China Unicom,11
861454161,CN,china_unicom,China Unicom,11
861454162,CN,china_unicom,China Unicom,11
861454163,CN,china_unicom,China Unicom,11
861454164,CN,china_unicom,China Unicom,11
861454165,CN,china_unicom,China Unicom,11
861454166,CN,china_unicom,China Unicom,11
861454167,CN,china_unicom,China Unicom,11
861454168,CN,china_unicom,China Unicom,11
861454169,CN,china_unicom,China Unicom,11
861454170,CN,china_unicom,China Unicom,11
861454171,CN,china_unicom,China Unicom,11
861454172,CN,china_unicom,China Unicom,11
861454173,CN,china_unicom,China Unicom,11
861454174,CN,china_unicom,China Unicom,11
861454175,CN,china_unicom,China Unicom,11
861454176,CN,china_unicom,China Unicom,11
861454177,CN,china_unicom,China Unicom,11
861454178,CN,china_unicom,China Unicom,11
861454179,CN,china_unicom,China Unicom,11
861454180,CN,china_unicom,China Unicom,11
861454181,CN,china_unicom,China Unicom,11
861454182,CN,china_unicom,China Unicom,11
861454183,CN,china_unicom,China Unicom,11
861454184,CN,china_unicom,China Unicom,11
861454185,CN,china_unicom,China Unicom,11
861454186,CN,china_unicom,China Unicom,11
861454187,CN,china_unicom,China Unicom,11
861454188,CN,china_unicom,China Unicom,11
861454189,CN,china_unicom,China Unicom,11
861454190,CN,china_unicom,China Unicom,11
861454191,CN,china_unicom,China Unicom,11
861454192,CN,china_unicom,China Unicom,11
861454193,CN,china_unicom,China Unicom,11
861454194,CN,china_unicom,China Unicom,11
861454195,CN,china_unicom,China Unicom,11
861454196,CN,china_unicom,China Unicom,11
861454197,CN,china_unicom,China Unicom,11
861454198,CN,china_unicom,China Unicom,11
861454199,CN,china_unicom,China Unicom,11
861454200,CN,china_unicom,China Unicom,11
861454201,CN,china_unicom,China Unicom,11
861454202,CN,china_unicom,China Unicom,11
861454203,CN,china_unicom,China Unicom,11
861454204,CN,china_unicom,China Unicom,11
861454205,CN,china_unicom,China Unicom,11
861454206,CN,china_unicom,China Unicom,11
861454207,CN,china_unicom,China Unicom,11
861454208,CN,china_unicom,China Unicom,11
861454209,CN,china_unicom,China Unicom,11
861454210,CN,china_unicom,China Unicom,11
861454211,CN,china_unicom,China Unicom,11
861454212,CN,china_unicom,China Unicom,11
861454213,CN,china_unicom,China Unicom,11
861454214,CN,china_unicom,China Unicom,11
861454215,CN,china_unicom,China Unicom,11
861454216,CN,china_unicom,China Unicom,11
861454217,CN,china_unicom,China Unicom,11
861454218,CN,china_unicom,China Unicom,11
861454219,CN,china_unicom,China Unicom,11
86145422,CN,china_unicom,China Unicom,11
86145423,CN,china_unicom,China Unicom,11
86145424,CN,china_unicom,China Unicom,11
86145425,CN,china_unicom,China Unicom,11
861454260,CN,china_unicom,China Unicom,11
861454261,CN,china_unicom,China Unicom,11
861454262,CN,china_unicom,China Unicom,11
861454263,CN,china_unicom,China Unicom,11
861454264,CN,china_unicom,China Unicom,11
861454265,CN,china_unicom,China Unicom,11
861454266,CN,china_unicom,China Unicom,11
861454267,CN,china_unicom,China Unicom,11
861454268,CN,china_unicom,China Unicom,11
861454269,CN,china_unicom,China Unicom,11
86145427,CN,china_unicom,China Unicom,11
861454280,CN,china_unicom,China Unicom,11
861454281,CN,china_unicom,China Unicom,11
861454282,CN,china_unicom,China Unicom,11
861454283,CN,china_unicom,China Unicom,11
861454284,CN,china_unicom,China Unicom,11
861454285,CN,china_unicom,China Unicom,11
861454286,CN,china_unicom,China Unicom,11
861454287,CN,china_unicom,China Unicom,11
861454288,CN,china_unicom,China Unicom,11
861454289,CN,china_unicom,China Unicom,11
